time,temperature,radiation,SOLAR,CARBON_INTENSITY
2024-10-15 01:00:00,10.0,0.0,0.0,117.0
2024-10-15 02:00:00,10.8,0.0,0.0,110.5
2024-10-15 03:00:00,10.7,0.0,0.0,106.5
2024-10-15 04:00:00,10.1,0.0,0.0,123.0
2024-10-15 05:00:00,9.8,0.0,0.0,159.5
2024-10-15 06:00:00,9.9,0.0,0.0,164.5
2024-10-15 07:00:00,10.2,0.0,135.5,169.5
2024-10-15 08:00:00,10.6,3.0,626.5,160.0
2024-10-15 09:00:00,11.7,27.0,1223.5,155.0
2024-10-15 10:00:00,12.9,60.0,1629.0,144.0
2024-10-15 11:00:00,14.5,120.0,2093.0,140.0
2024-10-15 12:00:00,15.6,111.0,2173.5,139.5
2024-10-15 13:00:00,16.3,142.0,1905.0,142.0
2024-10-15 14:00:00,15.5,75.0,1590.0,141.0
2024-10-15 15:00:00,16.2,90.0,754.0,148.5
2024-10-15 16:00:00,16.8,121.0,127.0,156.0
2024-10-15 17:00:00,16.3,121.0,0.0,156.5
2024-10-15 18:00:00,15.2,31.0,0.0,147.5
2024-10-15 19:00:00,14.3,0.0,0.0,123.5
2024-10-15 20:00:00,14.0,0.0,0.0,97.5
2024-10-15 21:00:00,14.3,0.0,0.0,82.0
2024-10-15 22:00:00,14.6,0.0,0.0,73.5
2024-10-15 23:00:00,15.0,0.0,0.0,66.5
2024-10-16 00:00:00,15.2,0.0,0.0,62.0
2024-10-16 01:00:00,15.2,0.0,0.0,64.5
2024-10-16 02:00:00,14.4,0.0,0.0,64.0
2024-10-16 03:00:00,14.5,0.0,0.0,66.5
2024-10-16 04:00:00,14.4,0.0,0.0,70.5
2024-10-16 05:00:00,14.6,0.0,0.0,81.0
2024-10-16 06:00:00,14.6,0.0,2.5,103.0
2024-10-16 07:00:00,14.4,0.0,133.0,116.0
2024-10-16 08:00:00,14.6,5.0,538.0,124.5
2024-10-16 09:00:00,16.0,80.0,1260.0,131.0
2024-10-16 10:00:00,17.9,158.0,1796.0,141.0
2024-10-16 11:00:00,19.1,199.0,2055.0,149.0
2024-10-16 12:00:00,19.5,204.0,2281.5,152.5
2024-10-16 13:00:00,20.5,260.0,1823.0,161.0
2024-10-16 14:00:00,20.8,238.0,1249.5,165.0
2024-10-16 15:00:00,21.4,333.0,562.0,175.5
2024-10-16 16:00:00,21.1,249.0,81.0,179.5
2024-10-16 17:00:00,20.5,130.0,0.0,178.0
2024-10-16 18:00:00,19.3,41.0,0.0,173.5
2024-10-16 19:00:00,18.3,0.0,0.0,160.5
2024-10-16 20:00:00,17.5,0.0,0.0,145.0
2024-10-16 21:00:00,17.6,0.0,0.0,126.5
2024-10-16 22:00:00,17.0,0.0,0.0,114.5
2024-10-16 23:00:00,16.7,0.0,0.0,106.0
2024-10-17 00:00:00,16.4,0.0,0.0,114.5
2024-10-17 01:00:00,16.1,0.0,0.0,110.5
2024-10-17 02:00:00,15.6,0.0,0.0,109.0
2024-10-17 03:00:00,15.1,0.0,0.0,113.5
2024-10-17 04:00:00,14.9,0.0,0.0,119.0
2024-10-17 05:00:00,14.9,0.0,0.0,132.0
2024-10-17 06:00:00,15.2,0.0,8.5,153.0
2024-10-17 07:00:00,15.2,0.0,920.0,161.0
2024-10-17 08:00:00,15.1,3.0,3083.5,155.0
2024-10-17 09:00:00,15.1,56.0,5342.5,147.0
2024-10-17 10:00:00,14.9,127.0,6675.5,142.0
2024-10-17 11:00:00,15.0,167.0,6836.5,141.5
2024-10-17 12:00:00,16.3,386.0,6335.5,143.5
2024-10-17 13:00:00,17.0,366.0,5367.5,141.0
2024-10-17 14:00:00,17.3,363.0,4717.5,153.0
2024-10-17 15:00:00,17.2,219.0,2660.5,163.5
2024-10-17 16:00:00,17.4,263.0,545.0,187.5
2024-10-17 17:00:00,16.7,147.0,0.0,200.0
2024-10-17 18:00:00,14.8,33.0,0.0,199.5
2024-10-17 19:00:00,13.2,0.0,0.0,201.5
2024-10-17 20:00:00,12.4,0.0,0.0,200.0
2024-10-17 21:00:00,11.8,0.0,0.0,194.5
2024-10-17 22:00:00,10.6,0.0,0.0,169.5
2024-10-17 23:00:00,9.5,0.0,0.0,157.0
2024-10-18 00:00:00,9.3,0.0,0.0,163.5
2024-10-18 01:00:00,9.3,0.0,0.0,173.5
2024-10-18 02:00:00,8.5,0.0,0.0,170.0
2024-10-18 03:00:00,8.6,0.0,0.0,152.5
2024-10-18 04:00:00,8.6,0.0,0.0,158.5
2024-10-18 05:00:00,8.2,0.0,0.0,184.5
2024-10-18 06:00:00,8.8,0.0,9.0,199.5
2024-10-18 07:00:00,8.6,0.0,830.5,192.0
2024-10-18 08:00:00,8.8,3.0,2738.5,170.0
2024-10-18 09:00:00,9.1,45.0,4409.5,153.0
2024-10-18 10:00:00,9.9,89.0,5889.0,134.0
2024-10-18 11:00:00,11.0,167.0,6371.5,126.0
2024-10-18 12:00:00,12.7,248.0,6162.0,125.0
2024-10-18 13:00:00,14.1,308.0,4924.5,130.5
2024-10-18 14:00:00,15.8,347.0,3400.5,147.0
2024-10-18 15:00:00,16.2,346.0,1229.5,163.5
2024-10-18 16:00:00,16.0,261.0,121.5,167.5
2024-10-18 17:00:00,15.0,152.0,0.0,170.0
2024-10-18 18:00:00,13.3,37.0,0.0,150.0
2024-10-18 19:00:00,12.2,0.0,0.0,128.0
2024-10-18 20:00:00,11.6,0.0,0.0,110.5
2024-10-18 21:00:00,11.8,0.0,0.0,108.5
2024-10-18 22:00:00,12.5,0.0,0.0,96.0
2024-10-18 23:00:00,13.3,0.0,0.0,80.0
2024-10-19 00:00:00,13.5,0.0,0.0,79.5
2024-10-19 01:00:00,13.6,0.0,0.0,83.5
2024-10-19 02:00:00,13.4,0.0,0.0,78.5
2024-10-19 03:00:00,13.8,0.0,0.0,82.5
2024-10-19 04:00:00,14.2,0.0,0.0,86.0
2024-10-19 05:00:00,14.2,0.0,0.0,102.5
2024-10-19 06:00:00,14.3,0.0,0.0,134.0
2024-10-19 07:00:00,14.4,0.0,255.5,155.5
2024-10-19 08:00:00,14.6,1.0,1454.0,152.5
2024-10-19 09:00:00,14.7,11.0,3052.5,141.0
2024-10-19 10:00:00,14.6,42.0,4475.0,126.0
2024-10-19 11:00:00,14.8,74.0,5772.0,111.5
2024-10-19 12:00:00,15.4,155.0,6382.5,103.5
2024-10-19 13:00:00,16.4,341.0,6505.5,103.0
2024-10-19 14:00:00,16.3,424.0,5221.5,117.5
2024-10-19 15:00:00,16.4,364.0,2838.0,170.0
2024-10-19 16:00:00,16.3,280.0,449.5,210.0
2024-10-19 17:00:00,15.5,150.0,0.0,227.5
2024-10-19 18:00:00,12.3,34.0,0.0,225.5
2024-10-19 19:00:00,11.4,0.0,0.0,221.5
2024-10-19 20:00:00,10.5,0.0,0.0,214.0
2024-10-19 21:00:00,10.0,0.0,0.0,185.0
2024-10-19 22:00:00,10.3,0.0,0.0,143.5
2024-10-19 23:00:00,10.4,0.0,0.0,124.5
2024-10-20 00:00:00,10.7,0.0,0.0,92.5
2024-10-20 01:00:00,11.0,0.0,0.0,86.5
2024-10-20 02:00:00,11.1,0.0,0.0,88.0
2024-10-20 03:00:00,11.1,0.0,0.0,92.0
2024-10-20 04:00:00,11.8,0.0,0.0,94.5
2024-10-20 05:00:00,12.3,0.0,0.0,84.5
2024-10-20 06:00:00,13.4,0.0,0.0,83.0
2024-10-20 07:00:00,13.5,0.0,86.0,84.5
2024-10-20 08:00:00,13.8,2.0,384.5,81.0
2024-10-20 09:00:00,14.2,32.0,753.0,75.0
2024-10-20 10:00:00,14.3,35.0,1148.0,71.0
2024-10-20 11:00:00,14.3,46.0,1721.0,68.5
2024-10-20 12:00:00,14.6,41.0,3035.0,64.0
2024-10-20 13:00:00,16.1,48.0,4033.5,58.5
2024-10-20 14:00:00,17.2,53.0,3537.5,57.5
2024-10-20 15:00:00,17.5,32.0,1776.5,63.5
2024-10-20 16:00:00,16.9,42.0,266.5,79.5
2024-10-20 17:00:00,16.4,18.0,0.0,83.5
2024-10-20 18:00:00,15.7,13.0,0.0,77.5
2024-10-20 19:00:00,14.6,0.0,0.0,69.5
2024-10-20 20:00:00,14.1,0.0,0.0,72.0
2024-10-20 21:00:00,14.0,0.0,0.0,69.0
2024-10-20 22:00:00,13.6,0.0,0.0,69.0
2024-10-20 23:00:00,13.5,0.0,0.0,73.0
2024-10-21 00:00:00,13.1,0.0,0.0,69.0
2024-10-21 01:00:00,12.8,0.0,0.0,65.0
2024-10-21 02:00:00,12.8,0.0,0.0,66.5
2024-10-21 03:00:00,12.4,0.0,0.0,70.5
2024-10-21 04:00:00,11.9,0.0,0.0,69.5
2024-10-21 05:00:00,11.6,0.0,0.0,86.0
2024-10-21 06:00:00,12.4,0.0,0.0,102.5
2024-10-21 07:00:00,12.6,0.0,232.0,115.0
2024-10-21 08:00:00,12.6,1.0,911.0,112.5
2024-10-21 09:00:00,12.9,22.0,1669.5,108.5
2024-10-21 10:00:00,13.1,40.0,2265.5,106.0
2024-10-21 11:00:00,13.8,99.0,2563.5,106.0
2024-10-21 12:00:00,13.7,72.0,2534.0,109.5
2024-10-21 13:00:00,14.0,92.0,1889.5,115.5
2024-10-21 14:00:00,14.2,78.0,1565.5,135.0
2024-10-21 15:00:00,14.2,93.0,1151.5,157.5
2024-10-21 16:00:00,13.4,47.0,233.5,166.5
2024-10-21 17:00:00,12.8,28.0,0.0,178.0
2024-10-21 18:00:00,12.1,7.0,0.0,169.5
2024-10-21 19:00:00,11.7,0.0,0.0,162.0
2024-10-21 20:00:00,11.5,0.0,0.0,143.5
2024-10-21 21:00:00,11.3,0.0,0.0,109.0
2024-10-21 22:00:00,10.3,0.0,0.0,90.5
2024-10-21 23:00:00,10.0,0.0,0.0,83.0
2024-10-22 00:00:00,9.6,0.0,0.0,85.5
2024-10-22 01:00:00,9.4,0.0,0.0,80.0
2024-10-22 02:00:00,9.0,0.0,0.0,74.5
2024-10-22 03:00:00,8.7,0.0,0.0,74.0
2024-10-22 04:00:00,8.6,0.0,0.0,76.0
2024-10-22 05:00:00,8.4,0.0,0.0,91.5
2024-10-22 06:00:00,8.3,0.0,1.0,118.5
2024-10-22 07:00:00,8.2,0.0,631.0,139.0
2024-10-22 08:00:00,8.3,3.0,2522.5,137.0
2024-10-22 09:00:00,9.8,75.0,4057.5,133.5
2024-10-22 10:00:00,11.6,193.0,5495.5,128.5
2024-10-22 11:00:00,13.9,304.0,5522.0,127.5
2024-10-22 12:00:00,15.3,369.0,5409.0,132.0
2024-10-22 13:00:00,15.8,389.0,4550.5,141.5
2024-10-22 14:00:00,15.3,271.0,3863.0,156.5
2024-10-22 15:00:00,15.4,280.0,1878.0,188.5
2024-10-22 16:00:00,14.9,164.0,240.0,219.0
2024-10-22 17:00:00,14.6,107.0,0.0,229.0
2024-10-22 18:00:00,12.6,22.0,0.0,230.5
2024-10-22 19:00:00,11.9,0.0,0.0,230.0
2024-10-22 20:00:00,11.3,0.0,0.0,219.0
2024-10-22 21:00:00,10.6,0.0,0.0,195.5
2024-10-22 22:00:00,10.0,0.0,0.0,173.5
2024-10-22 23:00:00,9.4,0.0,0.0,162.0
2024-10-23 00:00:00,8.6,0.0,0.0,167.5
2024-10-23 01:00:00,8.0,0.0,0.0,162.0
2024-10-23 02:00:00,8.8,0.0,0.0,154.5
2024-10-23 03:00:00,8.8,0.0,0.0,142.0
2024-10-23 04:00:00,8.8,0.0,0.0,168.0
2024-10-23 05:00:00,9.3,0.0,0.0,208.5
2024-10-23 06:00:00,9.1,0.0,0.0,211.5
2024-10-23 07:00:00,9.2,0.0,389.0,209.5
2024-10-23 08:00:00,9.5,2.0,1799.5,204.0
2024-10-23 09:00:00,11.1,54.0,3676.0,185.0
2024-10-23 10:00:00,12.4,156.0,4703.5,174.0
2024-10-23 11:00:00,14.2,275.0,5175.0,163.5
2024-10-23 12:00:00,15.4,340.0,5202.5,157.0
2024-10-23 13:00:00,15.9,294.0,3891.0,163.0
2024-10-23 14:00:00,16.1,279.0,2888.5,173.0
2024-10-23 15:00:00,16.3,264.0,1478.5,185.5
2024-10-23 16:00:00,16.1,213.0,189.0,192.0
2024-10-23 17:00:00,15.0,111.0,0.0,195.0
2024-10-23 18:00:00,12.6,22.0,0.0,186.5
2024-10-23 19:00:00,11.3,0.0,0.0,158.0
2024-10-23 20:00:00,10.0,0.0,0.0,118.5
2024-10-23 21:00:00,9.5,0.0,0.0,100.5
2024-10-23 22:00:00,9.8,0.0,0.0,83.5
2024-10-23 23:00:00,10.1,0.0,0.0,83.0
2024-10-24 00:00:00,10.4,0.0,0.0,72.5
2024-10-24 01:00:00,10.5,0.0,0.0,77.5
2024-10-24 02:00:00,10.6,0.0,0.0,81.5
2024-10-24 03:00:00,10.2,0.0,0.0,89.5
2024-10-24 04:00:00,10.0,0.0,0.0,95.0
2024-10-24 05:00:00,9.9,0.0,0.0,116.5
2024-10-24 06:00:00,9.8,0.0,0.0,127.5
2024-10-24 07:00:00,9.7,0.0,563.5,125.5
2024-10-24 08:00:00,9.7,2.0,2569.0,122.0
2024-10-24 09:00:00,11.0,72.0,4257.5,111.0
2024-10-24 10:00:00,12.7,199.0,5632.0,104.0
2024-10-24 11:00:00,14.3,313.0,6311.5,99.5
2024-10-24 12:00:00,15.7,389.0,6160.0,98.5
2024-10-24 13:00:00,16.6,418.0,4936.0,107.0
2024-10-24 14:00:00,16.8,413.0,3142.5,120.0
2024-10-24 15:00:00,16.6,352.0,1112.5,144.0
2024-10-24 16:00:00,16.2,255.0,65.0,151.0
2024-10-24 17:00:00,14.9,131.0,0.0,163.5
2024-10-24 18:00:00,12.8,21.0,0.0,166.5
2024-10-24 19:00:00,12.7,0.0,0.0,148.5
2024-10-24 20:00:00,13.9,0.0,0.0,136.0
2024-10-24 21:00:00,13.3,0.0,0.0,126.0
2024-10-24 22:00:00,12.4,0.0,0.0,118.5
2024-10-24 23:00:00,11.8,0.0,0.0,126.0
2024-10-25 00:00:00,12.3,0.0,0.0,145.0
2024-10-25 01:00:00,12.7,0.0,0.0,154.0
2024-10-25 02:00:00,12.1,0.0,0.0,161.0
2024-10-25 03:00:00,12.5,0.0,0.0,168.0
2024-10-25 04:00:00,11.7,0.0,0.0,161.0
2024-10-25 05:00:00,11.8,0.0,0.0,177.0
2024-10-25 06:00:00,12.6,0.0,0.0,197.0
2024-10-25 07:00:00,13.3,0.0,189.5,217.0
2024-10-25 08:00:00,13.7,1.0,782.5,219.0
2024-10-25 09:00:00,14.2,51.0,1342.0,219.0
2024-10-25 10:00:00,15.5,135.0,2095.5,214.0
2024-10-25 11:00:00,16.6,167.0,2613.5,211.0
2024-10-25 12:00:00,16.8,114.0,2973.0,207.5
2024-10-25 13:00:00,16.8,115.0,2266.0,213.5
2024-10-25 14:00:00,17.3,269.0,1773.0,214.0
2024-10-25 15:00:00,17.7,246.0,807.0,220.0
2024-10-25 16:00:00,16.7,75.0,87.5,225.5
2024-10-25 17:00:00,15.6,23.0,0.0,227.5
2024-10-25 18:00:00,15.0,4.0,0.0,229.5
2024-10-25 19:00:00,14.1,0.0,0.0,228.0
2024-10-25 20:00:00,12.6,0.0,0.0,214.0
2024-10-25 21:00:00,11.0,0.0,0.0,197.0
2024-10-25 22:00:00,11.1,0.0,0.0,169.0
2024-10-25 23:00:00,10.7,0.0,0.0,157.5
2024-10-26 00:00:00,10.4,0.0,0.0,155.5
2024-10-26 01:00:00,10.3,0.0,0.0,156.5
2024-10-26 02:00:00,8.4,0.0,0.0,147.5
2024-10-26 03:00:00,9.7,0.0,0.0,149.5
2024-10-26 04:00:00,10.9,0.0,0.0,155.5
2024-10-26 05:00:00,10.8,0.0,0.0,162.0
2024-10-26 06:00:00,10.8,0.0,0.0,169.0
2024-10-26 07:00:00,9.7,0.0,325.0,182.0
2024-10-26 08:00:00,10.3,1.0,1472.0,175.5
2024-10-26 09:00:00,10.9,47.0,3012.0,161.5
2024-10-26 10:00:00,12.0,123.0,4384.0,143.5
2024-10-26 11:00:00,13.6,200.0,4491.0,132.5
2024-10-26 12:00:00,15.1,253.0,4094.5,137.0
2024-10-26 13:00:00,16.1,231.0,3681.5,135.5
2024-10-26 14:00:00,14.6,171.0,3048.5,139.5
2024-10-26 15:00:00,14.3,67.0,1492.0,146.0
2024-10-26 16:00:00,14.0,53.0,138.0,159.5
2024-10-26 17:00:00,13.6,24.0,0.0,170.0
2024-10-26 18:00:00,13.3,11.0,0.0,168.0
2024-10-26 19:00:00,11.0,0.0,0.0,164.0
2024-10-26 20:00:00,11.3,0.0,0.0,141.0
2024-10-26 21:00:00,10.5,0.0,0.0,120.0
2024-10-26 22:00:00,9.5,0.0,0.0,106.0
2024-10-26 23:00:00,9.2,0.0,0.0,96.0
2024-10-27 00:00:00,9.3,0.0,0.0,79.0
2024-10-27 01:00:00,8.8,0.0,0.0,77.5
2024-10-27 02:00:00,8.2,0.0,0.0,81.5
2024-10-27 03:00:00,7.8,0.0,0.0,80.0
2024-10-27 04:00:00,7.4,0.0,0.0,77.0
2024-10-27 05:00:00,7.1,0.0,0.0,83.0
2024-10-27 06:00:00,7.1,0.0,0.0,101.5
2024-10-27 07:00:00,6.6,0.0,560.5,120.0
2024-10-27 08:00:00,6.1,1.0,3215.0,121.5
2024-10-27 09:00:00,8.5,57.0,5797.0,111.0
2024-10-27 10:00:00,10.2,180.0,7460.0,96.5
2024-10-27 11:00:00,11.4,294.0,7770.0,85.5
2024-10-27 12:00:00,12.2,372.0,7234.5,84.0
2024-10-27 13:00:00,12.9,409.0,5701.5,92.5
2024-10-27 14:00:00,13.9,392.0,3709.5,109.0
2024-10-27 15:00:00,14.3,327.0,1497.5,135.0
2024-10-27 16:00:00,14.3,242.0,118.0,158.0
2024-10-27 17:00:00,13.1,115.0,0.0,156.5
2024-10-27 18:00:00,11.0,12.0,0.0,139.5
2024-10-27 19:00:00,11.4,0.0,0.0,113.0
2024-10-27 20:00:00,10.8,0.0,0.0,87.5
2024-10-27 21:00:00,10.5,0.0,0.0,68.0
2024-10-27 22:00:00,10.4,0.0,0.0,63.0
2024-10-27 23:00:00,10.4,0.0,0.0,57.0
2024-10-28 00:00:00,10.9,0.0,0.0,54.5
2024-10-28 01:00:00,11.2,0.0,0.0,56.5
2024-10-28 02:00:00,11.8,0.0,0.0,58.5
2024-10-28 03:00:00,12.2,0.0,0.0,59.0
2024-10-28 04:00:00,12.4,0.0,0.0,67.5
2024-10-28 05:00:00,12.4,0.0,0.0,78.5
2024-10-28 06:00:00,12.2,0.0,0.0,87.5
2024-10-28 07:00:00,11.8,0.0,178.5,111.0
2024-10-28 08:00:00,11.4,0.0,950.0,124.5
2024-10-28 09:00:00,12.0,52.0,1717.5,135.0
2024-10-28 10:00:00,13.7,130.0,2293.5,140.0
2024-10-28 11:00:00,14.1,87.0,2282.5,152.5
2024-10-28 12:00:00,14.8,89.0,1962.5,166.5
2024-10-28 13:00:00,15.9,119.0,1451.0,175.0
2024-10-28 14:00:00,15.2,98.0,960.5,190.0
2024-10-28 15:00:00,15.1,78.0,367.5,207.0
2024-10-28 16:00:00,14.9,50.0,22.0,213.5
2024-10-28 17:00:00,14.6,17.0,0.0,221.0
2024-10-28 18:00:00,14.5,2.0,0.0,227.0
2024-10-28 19:00:00,14.6,0.0,0.0,225.0
2024-10-28 20:00:00,14.8,0.0,0.0,217.5
2024-10-28 21:00:00,14.8,0.0,0.0,205.5
2024-10-28 22:00:00,14.7,0.0,0.0,195.5
2024-10-28 23:00:00,14.7,0.0,0.0,168.0
2024-10-29 00:00:00,14.3,0.0,0.0,175.0
2024-10-29 01:00:00,14.2,0.0,0.0,175.0
2024-10-29 02:00:00,14.0,0.0,0.0,171.0
2024-10-29 03:00:00,14.0,0.0,0.0,160.0
2024-10-29 04:00:00,13.9,0.0,0.0,149.5
2024-10-29 05:00:00,13.9,0.0,0.0,161.5
2024-10-29 06:00:00,13.9,0.0,0.0,204.5
2024-10-29 07:00:00,13.9,0.0,199.0,221.0
2024-10-29 08:00:00,13.6,0.0,1218.0,220.5
2024-10-29 09:00:00,13.7,21.0,2322.5,205.5
2024-10-29 10:00:00,14.2,78.0,3275.5,201.5
2024-10-29 11:00:00,14.6,165.0,3540.0,199.5
2024-10-29 12:00:00,15.3,236.0,3268.5,206.0
2024-10-29 13:00:00,15.5,205.0,2213.0,214.0
2024-10-29 14:00:00,15.6,174.0,1430.0,224.5
2024-10-29 15:00:00,15.4,107.0,482.5,232.0
2024-10-29 16:00:00,15.1,70.0,23.5,235.5
2024-10-29 17:00:00,14.5,28.0,0.0,240.5
2024-10-29 18:00:00,13.8,4.0,0.0,239.5
2024-10-29 19:00:00,13.5,0.0,0.0,243.5
2024-10-29 20:00:00,13.4,0.0,0.0,240.0
2024-10-29 21:00:00,13.2,0.0,0.0,234.0
2024-10-29 22:00:00,12.8,0.0,0.0,217.5
2024-10-29 23:00:00,11.7,0.0,0.0,207.5
2024-10-30 00:00:00,11.4,0.0,0.0,194.0
2024-10-30 01:00:00,11.4,0.0,0.0,192.5
2024-10-30 02:00:00,11.1,0.0,0.0,187.0
2024-10-30 03:00:00,10.4,0.0,0.0,181.0
2024-10-30 04:00:00,9.5,0.0,0.0,180.0
2024-10-30 05:00:00,8.6,0.0,0.0,201.5
2024-10-30 06:00:00,7.8,0.0,0.0,224.5
2024-10-30 07:00:00,8.0,0.0,57.0,238.5
2024-10-30 08:00:00,7.4,0.0,488.5,233.0
2024-10-30 09:00:00,8.8,37.0,1148.0,226.5
2024-10-30 10:00:00,9.6,102.0,1750.5,230.0
2024-10-30 11:00:00,10.6,150.0,1995.0,229.0
2024-10-30 12:00:00,11.6,202.0,1873.0,231.0
2024-10-30 13:00:00,12.6,233.0,1434.0,234.0
2024-10-30 14:00:00,14.3,278.0,841.0,239.5
2024-10-30 15:00:00,14.4,232.0,283.5,242.0
2024-10-30 16:00:00,14.4,145.0,12.0,239.0
2024-10-30 17:00:00,13.7,66.0,0.0,235.5
2024-10-30 18:00:00,12.4,7.0,0.0,235.5
2024-10-30 19:00:00,11.7,0.0,0.0,227.0
2024-10-30 20:00:00,11.1,0.0,0.0,212.5
2024-10-30 21:00:00,10.2,0.0,0.0,193.0
2024-10-30 22:00:00,9.3,0.0,0.0,167.5
2024-10-30 23:00:00,8.3,0.0,0.0,137.5
2024-10-31 00:00:00,7.6,0.0,0.0,122.0
2024-10-31 01:00:00,7.4,0.0,0.0,112.0
2024-10-31 02:00:00,7.6,0.0,0.0,100.0
2024-10-31 03:00:00,6.6,0.0,0.0,96.5
2024-10-31 04:00:00,6.5,0.0,0.0,96.5
2024-10-31 05:00:00,6.9,0.0,0.0,107.5
2024-10-31 06:00:00,6.6,0.0,0.0,139.5
2024-10-31 07:00:00,6.9,0.0,104.0,153.0
2024-10-31 08:00:00,7.1,0.0,874.5,151.5
2024-10-31 09:00:00,7.9,27.0,1873.0,148.5
2024-10-31 10:00:00,8.9,83.0,2701.5,142.5
2024-10-31 11:00:00,9.9,139.0,3483.5,138.5
2024-10-31 12:00:00,11.3,178.0,3914.5,138.5
2024-10-31 13:00:00,12.6,219.0,3233.5,140.5
2024-10-31 14:00:00,13.9,288.0,2147.0,147.0
2024-10-31 15:00:00,14.3,214.0,842.5,168.0
2024-10-31 16:00:00,14.1,135.0,36.0,183.0
2024-10-31 17:00:00,13.4,57.0,0.0,186.0
2024-10-31 18:00:00,11.8,6.0,0.0,199.0
2024-10-31 19:00:00,10.2,0.0,0.0,192.0
2024-10-31 20:00:00,9.9,0.0,0.0,176.5
2024-10-31 21:00:00,10.5,0.0,0.0,160.5
2024-10-31 22:00:00,10.5,0.0,0.0,144.5
2024-10-31 23:00:00,10.6,0.0,0.0,128.0
2024-11-01 00:00:00,10.6,0.0,0.0,121.5
2024-11-01 01:00:00,10.2,0.0,0.0,116.5
2024-11-01 02:00:00,9.0,0.0,0.0,112.5
2024-11-01 03:00:00,8.4,0.0,0.0,102.5
2024-11-01 04:00:00,7.4,0.0,0.0,96.5
2024-11-01 05:00:00,7.3,0.0,0.0,102.5
2024-11-01 06:00:00,7.4,0.0,0.0,124.5
2024-11-01 07:00:00,7.5,0.0,48.0,156.5
2024-11-01 08:00:00,7.6,0.0,461.0,167.0
2024-11-01 09:00:00,7.8,27.0,1075.5,172.0
2024-11-01 10:00:00,8.3,101.0,1467.5,173.0
2024-11-01 11:00:00,9.9,183.0,1499.5,182.0
2024-11-01 12:00:00,11.5,235.0,1512.5,188.5
2024-11-01 13:00:00,12.1,249.0,1329.5,204.5
2024-11-01 14:00:00,12.8,191.0,741.5,214.5
2024-11-01 15:00:00,12.7,155.0,236.5,225.0
2024-11-01 16:00:00,12.4,98.0,7.0,229.0
2024-11-01 17:00:00,12.2,39.0,0.0,233.5
2024-11-01 18:00:00,11.8,3.0,0.0,234.0
2024-11-01 19:00:00,11.3,0.0,0.0,241.0
2024-11-01 20:00:00,11.4,0.0,0.0,239.5
2024-11-01 21:00:00,11.3,0.0,0.0,230.0
2024-11-01 22:00:00,11.2,0.0,0.0,214.5
2024-11-01 23:00:00,11.2,0.0,0.0,197.5
2024-11-02 00:00:00,11.2,0.0,0.0,205.0
2024-11-02 01:00:00,11.0,0.0,0.0,192.5
2024-11-02 02:00:00,10.8,0.0,0.0,177.5
2024-11-02 03:00:00,10.6,0.0,0.0,164.0
2024-11-02 04:00:00,10.4,0.0,0.0,152.5
2024-11-02 05:00:00,10.3,0.0,0.0,154.5
2024-11-02 06:00:00,10.4,0.0,0.0,162.5
2024-11-02 07:00:00,10.6,0.0,43.5,168.0
2024-11-02 08:00:00,10.6,0.0,395.5,179.5
2024-11-02 09:00:00,11.3,10.0,986.0,186.5
2024-11-02 10:00:00,12.5,68.0,1409.0,179.5
2024-11-02 11:00:00,13.2,97.0,1544.5,178.5
2024-11-02 12:00:00,13.8,106.0,1258.0,186.5
2024-11-02 13:00:00,14.4,132.0,892.0,190.5
2024-11-02 14:00:00,14.3,102.0,473.0,203.0
2024-11-02 15:00:00,14.4,80.0,127.5,216.5
2024-11-02 16:00:00,14.4,67.0,1.5,221.0
2024-11-02 17:00:00,13.8,35.0,0.0,223.0
2024-11-02 18:00:00,13.1,2.0,0.0,224.5
2024-11-02 19:00:00,12.6,0.0,0.0,224.0
2024-11-02 20:00:00,12.6,0.0,0.0,215.5
2024-11-02 21:00:00,12.6,0.0,0.0,206.0
2024-11-02 22:00:00,12.3,0.0,0.0,189.5
2024-11-02 23:00:00,12.3,0.0,0.0,175.5
2024-11-03 00:00:00,12.2,0.0,0.0,171.5
2024-11-03 01:00:00,12.0,0.0,0.0,169.5
2024-11-03 02:00:00,11.9,0.0,0.0,169.5
2024-11-03 03:00:00,11.7,0.0,0.0,169.5
2024-11-03 04:00:00,11.6,0.0,0.0,169.0
2024-11-03 05:00:00,11.5,0.0,0.0,166.0
2024-11-03 06:00:00,11.2,0.0,0.0,172.5
2024-11-03 07:00:00,11.2,0.0,20.0,182.5
2024-11-03 08:00:00,11.3,0.0,244.5,193.5
2024-11-03 09:00:00,11.7,17.0,652.0,218.5
2024-11-03 10:00:00,12.4,58.0,906.0,225.5
2024-11-03 11:00:00,12.9,108.0,1154.0,231.5
2024-11-03 12:00:00,13.3,165.0,1175.0,234.0
2024-11-03 13:00:00,13.6,175.0,949.0,239.0
2024-11-03 14:00:00,13.0,117.0,491.0,244.0
2024-11-03 15:00:00,13.2,122.0,108.0,246.0
2024-11-03 16:00:00,13.1,81.0,0.5,247.5
2024-11-03 17:00:00,12.7,34.0,0.0,248.5
2024-11-03 18:00:00,12.1,2.0,0.0,244.5
2024-11-03 19:00:00,11.6,0.0,0.0,242.0
2024-11-03 20:00:00,11.5,0.0,0.0,232.5
2024-11-03 21:00:00,11.3,0.0,0.0,222.5
